created_at,text,full_name
29-04-2021,More than 5 million people who got a first shot of the @pfizer or @moderna_tx vaccine missed their 2nd doses. Why is this bad news? It's because a single shot of the #COVID19Vaccine may leave people more susceptible to dangerous variants. See the @nytimes: https://t.co/qCefOIkfxp,"Florida, USA"
29-04-2021,"Had Moderna COVID shot number two Tuesday. Yesterday was worthless like flu. Great today. Thanks #scientists and Pharma. 
#COVIDVaccination #vaccinated #Science #COVID19 #COVID19Vaccine #WritingCommunity #author #realestateagent #nashvillerealtor #realtor #home4sale","Tennessee, USA"
29-04-2021,Local #COVID19Vaccine update ⬇️ https://t.co/5wsdCtI63S,"Florida, USA"
29-04-2021,"Okay it's not green peppers, it's 
Sauerkraut I smell, so after 1st shot it was cigarettes, after 2nd shit Sauerkraut. I have never smoked &amp; I don't eat Sauerkraut, I have never cooked it in this house, it's so unbelievably odd to be smelling it continually! #COVID19Vaccine","Michigan, USA"
29-04-2021,Gm @Kymon5 I got my 2nd #COVID19Vaccine Sat-not much side effects-just a sore arm- but Sun night I felt a burning sensation under my arm so I applied very hot towels as hot as I cld stand it &amp;took an aspirin.  The pain subsided by Tues. I’m thinking my Wbcs&amp;lymph went2war,"Illinois, USA"
29-04-2021,#VaxUpPhilly #COVID19Vaccine #BidenAddress https://t.co/65JMCwqkvy,"Pennsylvania, USA"
29-04-2021,"I'M NOT THROWING AWAY MY SHOT!!
Thank you @UWHealth! Got my second Covid shot today. Super easy and smooth, even though I don't like needles. You can get yours today too!
#COVID19Vaccine #CovidVaccine #COVID19Vaccination 
#Hamilton @HamiltonMusical https://t.co/EpOnkqWMeL","Wisconsin, USA"
29-04-2021,@RpsAgainstTrump You mean the #COVID19Vaccine that the #Trump administration had NO rollout plan for? That one?,"Maryland, USA"
29-04-2021,@Uber now allows you to book a #COVID19Vaccine appointment at Walgreens through its app! Pretty cool &amp; easy to do. https://t.co/mTEHaIUbTk,"New York, USA"
29-04-2021,#COVID19Vaccine event in Winter Garden tomorrow!! ⬇️ https://t.co/cx9yiF981z,"Florida, USA"
28-04-2021,"Maybe @joerogan should stick to topics he understands &amp; stop popping off about ones he doesn’t. #Science will tell you that young adults should get the #COVID19Vaccine So yeah I’ll listen to the experts for health advice. 

https://t.co/0VKOOX8Oa9","Minnesota, USA"
27-04-2021,Why get the 1st #COVID19Vaccine shot then refuse to get the 2nd? #SocialWorkTwitter,"Delaware, USA"
27-04-2021,"Following today’s announcement from the CDC, @PAHealthDept has announced its mask policy is changing to mirror that of the federal government.

Here’s what it says vaccinated people can do...

#COVID19Vaccine #coronavirus @WGAL https://t.co/oajDGaBuum","Pennsylvania, USA"
27-04-2021,"Is the new talking point that #COVID19Vaccine isn’t a #vaccine?

I’m seeing that rationale on the @PAHealthDept Facebook page. It seems to fit the definition to me. https://t.co/zYBCSpIARS","Pennsylvania, USA"
27-04-2021,#COVID19Vaccine #COVID #changetheworld https://t.co/vpB3qvqgx3,"Pennsylvania, USA"
27-04-2021,"As always @GKangInd provides great insights and advice on #COVID19Vaccine, #Remdesivir #Plasma
@IndiaCOVIDSOS https://t.co/X57HARuo3h","Minnesota, USA"
