created_at,text,full_name
22-04-2021,"Got my 2nd #COVID19Vaccine shot today... 

Does that mean I can go streaking next week? Just mouth gaped wide open; tongue floppin in the wind. Letting it all hang out? My face would feel so naked... #COVID19","Virginia, USA"
21-04-2021,"Second #COVID19Vaccine in the arm! I'm now a fully-vaccinated post-exposure furry. One of the very few safe ones! (No, not posting my Vax card.)","Florida, USA"
21-04-2021,Fully vaccinated!! Thanks to the Clark County Combined Health District for their amazing distribution efforts. #COVID19Vaccine https://t.co/6mwzcuFMxK,"Ohio, USA"
21-04-2021,Got my 1st #COVID19Vaccine today https://t.co/cJQrm1vusQ,"Wisconsin, USA"
21-04-2021,"@PasqualeRotella Just a heads up #HardSummer will probably be cancelled as well. This global pandemic, unlike us, will be raging ALL summer. 😷😷🇺🇸

#India #newVariants #COVID19 #COVID19India #COVID19Vaccine #vaccine #vaccines #edc #raves #FreeAssange #europesuperleague #방탄소년단 #ICantBreathe https://t.co/3aEH5EOgM1","Washington, USA"
20-04-2021,Getting my #COVID19Vaccine today.  Hope I dont react to much to it.,"Vermont, USA"
20-04-2021,"Pfizerワクチン1回目の摂取完了。食品アナフィラキシーショック2回経験有りですが、問題なく経過順調。
CAこれから18歳以上だと、誰でもワクチン摂取可能です。

#COVID19Vaccine #losangeles #California #コロナワクチン #コロナに負けるな https://t.co/RB7URhZDtM","California, USA"
19-04-2021,"#COVID19Vaccine #2 tomorrow, wish me luck! #PfizerVaccine #Pfizer #FauciOuchie #vaccinated","Montana, USA"
18-04-2021,"Way to go @RuthdoesID ! Representing @MUSChealth - it is such an honor , everyone please tune in for some great insight on #COVID19 , the JJ vaccine pause and more ! #idtwitter #txid #COVID19Vaccine #MedTwitter https://t.co/cp9KLU5CZP","South Carolina, USA"
18-04-2021,Thankful to Lambda Theta Sigma Chapter of Sigma Gamma Rho Sorority Inc. For hosting this event to educate our community about the Covid19 vaccine. It will take us all to be the virus! #COVID19Vaccine https://t.co/2uCdrzxDAQ,"North Carolina, USA"
18-04-2021,#COVID19Vaccine @CDCgov @pfizer @BioNTech_Group @CrystalRun @RajanSubbiah @SullCoDemocrat @orangecountyNY #Moderna #pandemic #VaccinePassports https://t.co/tCXy3mAv3c,"New York, USA"
18-04-2021,Hard shoes! +  #COVID19Vaccine from moderna. I think I'm ready for post #COVID19 https://t.co/PPmoczFBjL,"Arkansas, USA"
18-04-2021,Great to see so many getting #COVID19Vaccine @NorthPennHS @PAMEDSociety @GovernorTomWolf @CollegeofPhys @AcsPhilly https://t.co/F1SRz6POHe,"Pennsylvania, USA"
18-04-2021,This is urgent. #mentalhealthaction #healthequity #COVID19Vaccine #psychtwitter #MedTwitter https://t.co/6PR0UOC5ZA,"Virginia, USA"
18-04-2021,This second #COVID19Vaccine wasn't as bad as the first one for me thankfully. But I still had antibodies from having #COVID19 just after Christmas. Maybe that has something to do with it. I'm just ready to get it all over with.,"Kentucky, USA"
18-04-2021,#HappeninginFulton TODAY: No appointments needed for #COVID19Vaccine @MBStadium https://t.co/7ThsMAOhgt,"Georgia, USA"
18-04-2021,Let’s go! #COVID19Vaccine #vaccine https://t.co/arbsOCVwM3,"Wisconsin, USA"
17-04-2021,Thank you @DollyParton! Got my first #COVID19Vaccine through #moderna. https://t.co/Jx6ojmuzwX,"Florida, USA"
17-04-2021,"Got our second round of nanobots today! 
#COVID19Vaccine @vioreldpopescu https://t.co/QVBEN7Hd4z","Ohio, USA"
17-04-2021,"💉We are fully vaccinated 🩹 #covidvaccine #covid19vaccine #2nddose @ Wilmington, Delaware https://t.co/GVvBsn6vMQ","Delaware, USA"
17-04-2021,Added bonus of getting the #COVID19Vaccine is receiving texts daily from #Vsafe asking how I’m feeling. My kids don’t even do that! #IFeelLoved 💕,"Arkansas, USA"
